kit_key,kit_name,kit_base_code,kit_language,kit_item_code,kit_url,item_order,item_code,in_index
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,1,SMF-92,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,2,P-10,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,3,SMF-121,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,4,SMF-122,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,5,SMF-187,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,6,SMF-56,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,7,SMF-131,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,8,SMF-116,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,9,SMF-29,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,10,F-2,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,11,MG-25,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,12,SMF-91,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,13,SMF-176,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,14,SMF-110,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,15,F-163,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,16,F-73,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,17,SMF-94,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,18,P-16,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,19,P-19,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,20,P-45,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,21,P-24,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,22,P-55,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,23,P-43,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,24,P-8,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,25,P-84,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,26,P-35,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,English,CF-36,https://www.aa.org/sites/default/files/literature/cf-36-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-en-2025.pdf,27,P-52,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,1,P-10,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,2,SMF-121,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,3,SMF-122,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,4,SMF-187,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,5,SMF-56,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,6,SMF-131,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,7,SMF-116,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,8,SMF-29,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,9,F-2,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,10,MG-25,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,11,SMF-91,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,12,SMF-176,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,13,SMF-110,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,14,F-163,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,15,F-73,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,16,SMF-94,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,17,P-16,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,18,P-19,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,19,P-45,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,20,P-24,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,21,P-55,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,22,P-43,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,23,P-8,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,24,P-84,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,25,P-35,yes
CF-36,A.A. Group Handbook for Groups That Meet in Correctional Facilities,CF-36,Spanish,CF-36,https://www.aa.org/sites/default/files/literature/cf-36sp-contents-of-the-aa-group-handbook-that-meet-in-correctional-facilities-sp-2025.pdf,26,P-52,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,1,F-212,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,2,BM-31,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,3,M-23,no
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,4,MG-20,no
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,5,SMF-104,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,6,SMF-29,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,7,SMF-116,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,8,SMF-118,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,9,SMF-176,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,10,SMF-121,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,11,SMF-122,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,12,SMF-114,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,13,F-19,no
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,14,P-16,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,15,P-45,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,16,P-42,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,17,P-43,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,18,P-52,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,19,F-33,no
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,20,F-15,yes
F-119,Group Handbook,F-119,English,F-119,https://aaws.widen.net/content/gp8cwollny/pdf/f-119_group_handbook_literature_kit_online.pdf,21,F-190,yes
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,1,F-212,yes
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,2,M-23,no
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,3,MG-20,no
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,4,F-19,no
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,5,P-16,yes
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,6,P-42,yes
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,7,P-43,yes
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,8,P-45,yes
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,9,P-52,yes
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,10,F-33,no
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,11,F-15,yes
F-119,Group Handbook,F-119,Spanish,SF-119,https://aaws.widen.net/content/znzdv8ewuo/pdf/sf-119_group_handbook_literature_kit_online.pdf,12,F-190,yes
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,1,F-212,yes
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,2,M-23,no
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,3,MG-20,no
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,4,F-176,no
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,5,F-19,no
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,6,P-16,yes
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,7,P-42,yes
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,8,P-43,yes
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,9,P-45,yes
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,10,P-52,yes
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,11,F-33,no
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,12,F-15,yes
F-119,Group Handbook,F-119,French,FF-119,https://aaws.widen.net/content/u5xxwliflt/pdf/ff-119_group_handbook_literature_kit_online.pdf,13,F-190,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,1,BM-31,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,2,M-23,no
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,3,M-39,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,4,MG-20,no
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,5,MG-25,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,6,F-14,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,7,F-28,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,8,F-30,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,9,F-43,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,10,F-236,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,11,F-12,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,12,SMF-174,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,13,F-203,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,14,SMF-91,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,15,SMF-104,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,16,SMF-111,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,17,P-45,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,18,P-43,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,19,P-8,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,20,P-48,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,21,F-33,no
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,22,F-15,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,23,F-19,no
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,24,F-44,no
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,25,F-103,no
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,26,F-105,no
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,27,P-52,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,English,F-153,https://aaws.widen.net/content/00zubabmvj/pdf/f-153_dcm_kit_online.pdf,28,F-190,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,1,M-23,no
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,2,M-39,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,3,MG-20,no
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,4,MG-25,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,5,F-14,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,6,F-28,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,7,F-30,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,8,F-43,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,9,F-236,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,10,F-12,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,11,F-203,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,12,P-8,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,13,P-43,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,14,P-45,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,15,P-48,yes
F-153,District Committee Member (D.C.M.) Kit,F-153,Spanish,SF-153,https://aaws.widen.net/content/q7rpz9kgey/pdf/sf-153_dcm_kit_digital_online.pdf,16,F-19,no
